vocabulary_key,textbook_id,volume,word,pinyin,part_of_speech,meaning_en_source,meaning_vi,meaning_vi_status,repeated_mark,lesson_numbers,lesson_titles,source_printed_pages,source_appendix_pdf_pages,source_section,source_status,source_notes
boya-elementary-ii:幸运:xingyin,boya-elementary-ii,初级起步篇 II,幸运,xingyin,形,lucky; fortunate,may mắn,translated_subagent_draft,,1;10,订一张机票;你的旅行怎么样,10,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:幼儿园:youeryuan,boya-elementary-ii,初级起步篇 II,幼儿园,you'eryuan,名,kindergarten; nursery school,trường mẫu giáo,translated_subagent_draft,,2;14,您有房子出租，是吗;实现理想,14,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:需要:xuydo,boya-elementary-ii,初级起步篇 II,需要,xuydo,动,to need,cần,translated_subagent_draft,,1,订一张机票,1,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:语言:yiyan,boya-elementary-ii,初级起步篇 II,语言,yiyan,名,Language,ngôn ngữ,translated_subagent_draft,,2;14,您有房子出租，是吗;实现理想,14,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:学期:xueqi,boya-elementary-ii,初级起步篇 II,学期,xueqi,名,term; semester,học kỳ,translated_subagent_draft,,1;6,订一张机票;参加学校社团,6,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:遇到:yuddo,boya-elementary-ii,初级起步篇 II,遇到,yu ddo,,to run into; to encounter,gặp phải,translated_subagent_draft,,2;13,您有房子出租，是吗;我叫“不紧张”,13,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:学生会:xueshenghui,boya-elementary-ii,初级起步篇 II,学生会,xueshenghui,名,student union,hội sinh viên,translated_subagent_draft,,1;6,订一张机票;参加学校社团,6,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:原价:yuanjia,boya-elementary-ii,初级起步篇 II,原价,yuanjia,名,original price,giá gốc,translated_subagent_draft,,1,订一张机票,1,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:学生证:xueshengzheng,boya-elementary-ii,初级起步篇 II,学生证,xueshengzheng,名,students' ID card,thẻ sinh viên,translated_subagent_draft,,1;6,订一张机票;参加学校社团,6,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:原来:yuanlai,boya-elementary-ii,初级起步篇 II,原来,yuanlai,形,original; former,vốn dĩ; hóa ra; cũ,translated_subagent_draft,,2;16,您有房子出租，是吗;母校聚会,16,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:寻物启事:xunwuqishi,boya-elementary-ii,初级起步篇 II,寻物启事,xunwu qishi,,Lost and Found,thông báo tìm đồ thất lạc,translated_subagent_draft,,1;3,订一张机票;我丢了一个钱包,3,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:原料:yuanlido,boya-elementary-ii,初级起步篇 II,原料,yuanlido,名,raw material,nguyên liệu,translated_subagent_draft,,1;11,订一张机票;做一个家常菜,11,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:远:yuan,boya-elementary-ii,初级起步篇 II,远,yuan,形,far,xa,translated_subagent_draft,,1;2,订一张机票;您有房子出租，是吗,2,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:愿意:yudnyi,boya-elementary-ii,初级起步篇 II,愿意,yudnyi,动,to be willing,sẵn lòng; bằng lòng,translated_subagent_draft,,2;18,您有房子出租，是吗;去打工,18,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:严重:yanzhong,boya-elementary-ii,初级起步篇 II,严重,yanzhong,形,serious,nghiêm trọng,translated_subagent_draft,,1;4,订一张机票;我在中国生活,4,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:越来越……:yuelaiyue,boya-elementary-ii,初级起步篇 II,越来越……,yuèláiyuè……,,more and more,ngày càng…,translated_subagent_draft,,2;15,您有房子出租，是吗;我喜欢的咖啡厅,15,195,词语总表,appendix_canonical_repaired_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。；拼音 OCR 修为 yuèláiyuè……
boya-elementary-ii:盐:yan,boya-elementary-ii,初级起步篇 II,盐,yan,名,salt,muối,translated_subagent_draft,,1;11,订一张机票;做一个家常菜,11,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:越……越……:yueyue,boya-elementary-ii,初级起步篇 II,越……越……,yuè……yuè……,,the more... the more...,càng… càng…,translated_subagent_draft,,2;13,您有房子出租，是吗;我叫“不紧张”,13,195,词语总表,appendix_canonical_repaired_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。；补回附录缺失拼音 yuè……yuè……
boya-elementary-ii:眼睛:yanjing,boya-elementary-ii,初级起步篇 II,眼睛,yanjing,名,eye,mắt,translated_subagent_draft,,1;3,订一张机票;我丢了一个钱包,3,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:云:yun,boya-elementary-ii,初级起步篇 II,云,yun,名,cloud,mây,translated_subagent_draft,,1;7,订一张机票;去动物园,7,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:眼镜:yanjing,boya-elementary-ii,初级起步篇 II,眼镜,yanjing,名,glasses,kính mắt,translated_subagent_draft,,1;9,订一张机票;糟糕的一天,9,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:阳光:yangguang,boya-elementary-ii,初级起步篇 II,阳光,yangguang,名,sunlight,ánh nắng,translated_subagent_draft,,1;10,订一张机票;你的旅行怎么样,10,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:样子:yangzi,boya-elementary-ii,初级起步篇 II,样子,yangzi,名,appearance,dáng vẻ; kiểu dáng,translated_subagent_draft,,1;3,订一张机票;我丢了一个钱包,3,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:再说:zdishud,boya-elementary-ii,初级起步篇 II,再说,zdishud,,moreover,hơn nữa; vả lại,translated_subagent_draft,,1;7,订一张机票;去动物园,7,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:也许:yexu,boya-elementary-ii,初级起步篇 II,也许,YExU,,maybe,có lẽ,translated_subagent_draft,,2;13,您有房子出租，是吗;我叫“不紧张”,13,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:糟糕:zaogao,boya-elementary-ii,初级起步篇 II,糟糕,zaogao,形,"terible; too bad to answer, to pay attention to",tệ; tồi tệ,translated_subagent_draft,,1;9,订一张机票;糟糕的一天,9,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:夜里:yeli,boya-elementary-ii,初级起步篇 II,夜里,yeli,名,nighttime,ban đêm,translated_subagent_draft,,1;9,订一张机票;糟糕的一天,9,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:早餐:zdocan,boya-elementary-ii,初级起步篇 II,早餐,zdocan,名,breakfast,bữa sáng,translated_subagent_draft,,1;4,订一张机票;我在中国生活,4,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:一块儿:yikudir,boya-elementary-ii,初级起步篇 II,一块儿,yikudir,,together,cùng nhau,translated_subagent_draft,,1;8,订一张机票;一场篮球比赛,8,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:长:zhang,boya-elementary-ii,初级起步篇 II,长,zhang,动,to grow,lớn lên; mọc dài,translated_subagent_draft,,1;3,订一张机票;我丢了一个钱包,3,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:一下子:yixidzi,boya-elementary-ii,初级起步篇 II,一下子,yixidzi,副,"all at once, all of a sudden",đột nhiên; trong chốc lát,translated_subagent_draft,,1;9,订一张机票;糟糕的一天,9,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:招聘:zhaopin,boya-elementary-ii,初级起步篇 II,招聘,zhaopin,动,to recruit,tuyển dụng,translated_subagent_draft,,2;18,您有房子出租，是吗;去打工,18,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:一样:yiyang,boya-elementary-ii,初级起步篇 II,一样,yiyang,形,"same, as...as",giống nhau; như nhau,translated_subagent_draft,,1;4,订一张机票;我在中国生活,4,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:着:zhao,boya-elementary-ii,初级起步篇 II,着,zháo,动,reaching the goal or the action,được; trúng (bổ ngữ kết quả),translated_subagent_draft,,1;9,订一张机票;糟糕的一天,9,195,词语总表,appendix_canonical_repaired_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。；拼音 OCR 修为 zháo
boya-elementary-ii:一边:yibian,boya-elementary-ii,初级起步篇 II,一边,yibian,,at the same time; simultaneously,vừa... vừa...; đồng thời,translated_subagent_draft,,1;10,订一张机票;你的旅行怎么样,10,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
boya-elementary-ii:照:zhao,boya-elementary-ii,初级起步篇 II,照,zhao,动,to photograph; to take （a picture）,chụp; chụp ảnh,translated_subagent_draft,,1;10,订一张机票;你的旅行怎么样,10,195,词语总表,appendix_canonical_needs_pos_translation_review,词语总表提供词语、拼音和教材印刷页码；词类与越南文释义待从对应词语页核对。
